ID	Demand	x	y	Fcand	Fcost	Fcap
1915	59	495792.7813	3853971.5	0	0	0
1916	49	495029.625	3851198	0	0	0
1917	49	494648.9375	3851429	0	0	0
1918	49	494839.5938	3851429	0	0	0
1919	48	495029.4063	3851429	0	0	0
1920	49	494457.625	3851660	0	0	0
1921	49	494648.9375	3851660	0	0	0
1922	49	494839.5938	3851660	0	0	0
1923	48	495029.5	3851660	0	0	0
1924	49	494457.6875	3851891.25	0	0	0
1925	49	494648.9375	3851891.25	0	100000000	50000
1926	49	494839.5938	3851891.25	0	0	0
1927	48	495029.5625	3851891.25	0	0	0
1928	49	494457.75	3852122.75	0	0	0
1929	49	494648.9375	3852122.75	0	0	0
1930	49	494839.5938	3852122.5	0	0	0
1931	48	495029.625	3852122.5	0	0	0
1932	25	494458.0313	3853047.25	0	0	0
1933	25	494648.9375	3853047.25	0	0	0
1934	25	494839.5938	3853047.25	0	0	0
1935	24	495029.875	3853047.25	0	0	0
1936	25	494457.8438	3852353.75	0	0	0
1937	24	494648.9375	3852353.75	0	0	0
1938	25	494839.625	3852353.75	0	0	0
1939	24	495029.7188	3852353.75	0	0	0
1940	25	494457.9063	3852584.75	0	0	0
1941	25	494648.9375	3852584.75	0	0	0
1942	25	494839.5938	3852584.75	0	0	0
1943	24	495029.75	3852584.75	0	0	0
1944	25	494457.9688	3852816	0	0	0
1945	25	494648.9375	3852816	0	100000000	50000
1946	25	494839.5938	3852816	0	0	0
1947	24	495029.8125	3852816	0	0	0
1948	28	494458.125	3853278.5	0	0	0
1949	28	494648.9375	3853278.5	0	0	0
1950	28	494839.625	3853278.5	0	0	0
1951	28	495029.9375	3853278.25	0	0	0
1952	28	494458.1875	3853509.25	0	0	0
1953	28	494648.9375	3853509.5	0	0	0
1954	28	494839.5938	3853509.5	0	0	0
1955	28	495030	3853509.5	0	0	0
1956	28	494458.25	3853740.5	0	0	0
1957	28	494648.9375	3853740.5	0	0	0
1958	28	494839.5938	3853740.5	0	0	0
1959	28	495030.0625	3853740.5	0	0	0
1960	28	494458.3125	3853971.75	0	0	0
1961	28	494648.9375	3853971.75	0	0	0
1962	28	494839.5938	3853971.75	0	0	0
1963	28	495030.125	3853971.75	0	0	0
1964	28	493695.4375	3853278.75	0	0	0
1965	28	493886.25	3853278.75	0	0	0
1966	28	494076.9063	3853278.5	0	0	0
1967	28	494267.4375	3853278.5	0	0	0
1968	28	493695.5	3853509.25	0	0	0
1969	28	493886.25	3853509.5	0	0	0
1970	28	494076.9063	3853509.5	0	0	0
1971	28	494267.5	3853509.5	0	0	0
1972	28	493695.5938	3853740.5	0	0	0
1973	28	493886.25	3853740.5	0	0	0
1974	28	494076.9063	3853740.5	0	0	0
1975	28	494267.5625	3853740.5	0	0	0
1976	28	493695.6563	3853972	0	0	0
1977	28	493886.2188	3853972	0	0	0
1978	28	494076.9063	3853972	0	0	0
1979	28	494267.625	3853971.75	0	0	0
1980	48	492932.9375	3853279	0	0	0
1981	48	493123.5625	3853279	0	0	0
1982	48	493314.2188	3853279	0	0	0
1983	48	493504.75	3853278.75	0	0	0
1984	48	492933	3853509.25	0	0	0
1985	48	493123.5313	3853509.5	0	0	0
1986	48	493314.2188	3853509.5	0	0	0
1987	48	493504.8438	3853509.5	0	100000000	50000
1988	48	492933.0938	3853740.5	0	0	0
1989	48	493123.5313	3853740.5	0	0	0
1990	48	493314.2188	3853740.5	0	0	0
1991	48	493504.9063	3853740.5	0	0	0
1992	49	492933.1875	3853972.25	0	0	0
1993	49	493123.5313	3853972.25	0	100000000	50000
1994	49	493314.2188	3853972.25	0	0	0
1995	49	493504.9688	3853972	0	0	0
1996	43	494458.4688	3854434	0	0	0
1997	43	494648.9375	3854434	0	0	0
1998	43	494839.5938	3854434	0	0	0
1999	43	495030.25	3854434	0	0	0
2000	43	494458.4063	3854203	0	0	0
2001	43	494648.9375	3854203	0	0	0
2002	43	494839.625	3854202.75	0	100000000	50000
2003	43	495030.1875	3854202.75	0	0	0
2004	43	494458.5313	3854665.25	0	0	0
2005	43	494648.9375	3854665.25	0	0	0
2006	43	494839.5938	3854665.25	0	0	0
2007	43	495030.3125	3854665.25	0	0	0
2008	43	494458.5938	3854896.5	0	0	0
2009	43	494648.9375	3854896.5	0	0	0
2010	43	494839.5938	3854896.25	0	0	0
2011	43	495030.375	3854896.25	0	0	0
2012	55	493695.8125	3854434	0	0	0
2013	55	493886.25	3854434	0	0	0
2014	55	494076.9063	3854434	0	0	0
2015	55	494267.7813	3854434	0	0	0
2016	55	493695.75	3854203.25	0	0	0
2017	55	493886.25	3854203.25	0	0	0
2018	55	494076.9063	3854203	0	0	0
2019	55	494267.7188	3854203	0	0	0
2020	55	493695.9063	3854665.25	0	100000000	50000
2021	55	493886.25	3854665.25	0	0	0
2022	55	494076.9063	3854665.25	0	0	0
2023	55	494267.8438	3854665.25	0	0	0
2024	55	493695.9688	3854896.75	0	0	0
2025	55	493886.2188	3854896.75	0	0	0
2026	55	494076.9063	3854896.5	0	0	0
2027	55	494267.9063	3854896.5	0	0	0
2028	59	492933.375	3854434	0	0	0
2029	59	493123.5313	3854434	0	0	0
2030	59	493314.2188	3854434	0	0	0
2031	60	493505.1563	3854434	0	0	0
2032	59	492933.2813	3854203.5	0	0	0
2033	59	493123.5625	3854203.5	0	0	0
2034	59	493314.2188	3854203.25	0	0	0
2035	59	493505.0938	3854203.25	0	0	0
2036	59	492933.4688	3854665.25	0	0	0
2037	59	493123.5313	3854665.25	0	0	0
2038	59	493314.2188	3854665.25	0	0	0
2039	60	493505.2188	3854665.25	0	0	0
2040	59	492933.5313	3854897	0	0	0
2041	60	493123.5313	3854897	0	100000000	50000
2042	60	493314.2188	3854896.75	0	0	0
2043	60	493505.3125	3854896.75	0	0	0
2044	93	494458.6875	3855127.5	0	0	0
2045	93	494648.9375	3855127.5	0	100000000	50000
2046	94	494839.625	3855127.5	0	0	0
2047	94	495030.4375	3855127.5	0	0	0
2048	93	494458.75	3855358.75	0	0	0
2049	94	494648.9375	3855358.75	0	0	0
2050	94	494839.5938	3855358.75	0	0	0
2051	94	495030.5	3855358.75	0	0	0
2052	93	494458.8125	3855589.75	0	0	0
2053	94	494648.9375	3855589.75	0	0	0
2054	94	494839.5938	3855589.75	0	0	0
2055	94	495030.5625	3855589.75	0	0	0
2056	93	494458.875	3855821	0	0	0
2057	93	494648.9375	3855820.75	0	0	0
2058	93	494839.5938	3855820.75	0	0	0
2059	94	495030.625	3855820.75	0	0	0
2060	46	492933.6563	3855128	0	0	0
2061	47	493123.5625	3855128	0	0	0
2062	47	493314.2188	3855128	0	0	0
2063	47	493505.4063	3855128	0	0	0
2064	46	492933.7188	3855358.75	0	0	0
2065	47	493123.5313	3855358.75	0	0	0
2066	47	493314.2188	3855358.75	0	0	0
2067	47	493505.4688	3855358.75	0	0	0
2068	46	492933.8125	3855589.75	0	0	0
2069	47	493123.5313	3855589.75	0	0	0
2070	47	493314.2188	3855589.75	0	0	0
2071	47	493505.5625	3855589.75	0	0	0
2072	46	492933.9063	3855821.5	0	0	0
2073	47	493123.5313	3855821.25	0	0	0
2074	47	493314.2188	3855821.25	0	0	0
2075	47	493505.625	3855821.25	0	0	0
2076	99	494458.9688	3856052	0	0	0
2077	100	494648.9375	3856052	0	0	0
2078	100	494839.625	3856052	0	0	0
2079	101	495030.6875	3856052	0	0	0
2080	99	494459.0313	3856283.25	0	0	0
2081	100	494648.9375	3856283.25	0	0	0
2082	100	494839.5938	3856283.25	0	0	0
2083	101	495030.75	3856283.25	0	0	0
2084	99	494459.0938	3856514.5	0	0	0
2085	100	494648.9375	3856514.5	0	0	0
2086	100	494839.5938	3856514.5	0	100000000	50000
2087	101	495030.8125	3856514.5	0	0	0
2088	99	494459.1563	3856745.5	0	0	0
2089	100	494648.9375	3856745.5	0	0	0
2090	100	494839.5938	3856745.5	0	0	0
2091	100	495030.8438	3856745.5	0	0	0
2092	84	495983.5625	3854434	0	0	0
2093	84	496174.3125	3854434	0	0	0
2094	84	496365	3854434	0	0	0
2095	84	496555.5313	3854434	0	0	0
2096	85	495983.5	3854202.5	0	0	0
2097	84	496174.3438	3854202.5	0	0	0
2098	84	496365	3854202.5	0	100000000	50000
2099	84	496555.4688	3854202.5	0	0	0
2100	84	495983.625	3854665.25	0	0	0
2101	84	496174.3125	3854665.25	0	0	0
2102	84	496365	3854665.25	0	0	0
2103	84	496555.5625	3854665.25	0	0	0
2104	84	495983.6563	3854896	0	0	0
2105	84	496174.3125	3854896	0	0	0
2106	84	496365	3854896	0	0	0
2107	84	496555.5938	3854896	0	0	0
2108	87	495220.9375	3854434	0	0	0
2109	87	495411.625	3854434	0	0	0
2110	87	495602.3125	3854434	0	0	0
2111	87	495792.875	3854434	0	0	0
2112	87	495220.875	3854202.75	0	0	0
2113	87	495411.625	3854202.75	0	0	0
2114	87	495602.3125	3854202.75	0	0	0
2115	87	495792.8438	3854202.5	0	0	0
2116	87	495221	3854665.25	0	0	0
2117	87	495411.625	3854665.25	0	100000000	50000
2118	87	495602.3125	3854665.25	0	0	0
2119	87	495792.9375	3854665.25	0	0	0
2120	65	509140.1563	3851660	0	0	0
2121	65	509330.8125	3851660	0	0	0
2122	65	509520.375	3851660	0	0	0
2123	66	508948.1875	3851891.25	0	0	0
2124	65	509140.1563	3851891.25	0	0	0
2125	65	509330.8125	3851891.25	0	0	0
2126	65	509520.25	3851891.25	0	0	0
2127	67	508948.0938	3852124	0	0	0
2128	66	509140.1563	3852124	0	0	0
2129	66	509330.8438	3852124.25	0	100000000	50000
2130	66	509520.1563	3852124.25	0	0	0
2131	122	508947.75	3852816	0	0	0
2132	119	509140.1563	3852816	0	0	0
2133	119	509330.8125	3852816	0	0	0
2134	117	509519.7813	3852815.75	0	0	0
2135	120	508947.9688	3852355.25	0	0	0
2136	118	509140.125	3852355.25	0	0	0
2137	118	509330.8125	3852355.5	0	0	0
2138	116	509520	3852355.5	0	0	0
2139	122	508947.875	3852584.75	0	0	0
2140	119	509140.1563	3852584.75	0	0	0
2141	119	509330.8125	3852584.75	0	0	0
2142	117	509519.9063	3852584.75	0	0	0
2143	123	508947.6563	3853048.75	0	0	0
2144	121	509140.1563	3853048.75	0	0	0
2145	121	509330.8438	3853048.75	0	0	0
2146	119	509519.6563	3853049	0	0	0
2147	225	509710.1875	3853280.25	0	100000000	50000
2148	221	509902.8438	3853280.25	0	0	0
2149	220	510093.5	3853280.5	0	0	0
2150	215	510282.0313	3853280.5	0	0	0
2151	230	509710.0938	3853509.5	0	0	0
2152	225	509902.8438	3853509.5	0	0	0
2153	225	510093.5313	3853509.5	0	0	0
2154	219	510281.9063	3853509.25	0	100000000	50000
2155	230	509709.9688	3853740.5	0	0	0
2156	225	509902.8438	3853740.5	0	0	0
2157	225	510093.5313	3853740.5	0	0	0
2158	219	510281.7813	3853740.5	0	0	0
2159	234	509709.875	3853973.5	0	0	0
2160	229	509902.8438	3853973.5	0	0	0
2161	229	510093.5313	3853973.75	0	0	0
2162	223	510281.6563	3853973.75	0	0	0
2163	350	508947.5	3853279.75	0	0	0
2164	342	509140.125	3853280	0	0	0
2165	342	509330.8125	3853280	0	0	0
2166	335	509519.5313	3853280	0	0	0
2167	355	508947.4063	3853509.5	0	0	0
2168	348	509140.1563	3853509.5	0	0	0
2169	348	509330.8125	3853509.5	0	0	0
2170	340	509519.4063	3853509.25	0	0	0
2171	355	508947.3125	3853740.5	0	0	0
2172	348	509140.1563	3853740.5	0	0	0
2173	348	509330.8125	3853740.5	0	0	0
2174	340	509519.2813	3853740.5	0	0	0
2175	360	508947.2188	3853973.25	0	0	0
2176	352	509140.1563	3853973.25	0	0	0
2177	352	509330.8438	3853973.25	0	0	0
2178	344	509519.1875	3853973.5	0	0	0
2179	131	508185.8125	3851430.5	0	0	0
2180	129	508377.4375	3851430.5	0	0	0
2181	129	508568.125	3851430.5	0	0	0
2182	128	508757.7188	3851430.5	0	0	0
2183	132	508185.7188	3851660	0	0	0
2184	131	508377.4688	3851660	0	0	0
2185	131	508568.125	3851660	0	0	0
2186	129	508757.625	3851660	0	0	0
2187	133	508185.625	3851891.25	0	0	0
2188	131	508377.4688	3851891.25	0	0	0
2189	131	508568.125	3851891.25	0	0	0
2190	129	508757.5313	3851891.25	0	0	0
2191	134	508185.5313	3852123.75	0	0	0
2192	132	508377.4688	3852123.75	0	0	0
2193	133	508568.125	3852123.75	0	0	0
2194	131	508757.4063	3852124	0	0	0
2195	229	507423.0625	3851430	0	0	0
2196	227	507614.75	3851430.25	0	0	0
2197	226	507805.4063	3851430.25	0	0	0
2198	224	507995.1563	3851430.25	0	0	0
2199	232	507422.9688	3851660	0	0	0
2200	229	507614.75	3851660	0	100000000	50000
2201	229	507805.4375	3851660	0	0	0
2202	226	507995.0625	3851660	0	0	0
2203	232	507422.875	3851891.25	0	0	0
2204	229	507614.75	3851891.25	0	0	0
2205	229	507805.4375	3851891.25	0	0	0
2206	226	507994.9688	3851891.25	0	0	0
2207	234	507422.8125	3852123.25	0	0	0
2208	231	507614.7813	3852123.5	0	0	0
2209	231	507805.4375	3852123.5	0	0	0
2210	228	507994.875	3852123.5	0	0	0
2211	118	508185.2188	3852816	0	0	0
2212	116	508377.4688	3852816	0	0	0
2213	116	508568.125	3852816	0	0	0
2214	114	508757.0625	3852815.75	0	0	0
2215	116	508185.4063	3852354.75	0	0	0
2216	115	508377.4375	3852355	0	100000000	50000
2217	114	508568.125	3852355	0	0	0
2218	113	508757.2813	3852355	0	0	0
2219	118	508185.3125	3852584.75	0	0	0
2220	116	508377.4688	3852584.75	0	0	0
2221	116	508568.125	3852584.75	0	0	0
2222	359	505134.4063	3853509.5	0	0	0
2223	353	505326.6875	3853509.5	0	0	0
2224	353	505517.3438	3853509.5	0	0	0
2225	347	505706.4063	3853509.25	0	0	0
2226	359	505134.3438	3853740.5	0	0	0
2227	353	505326.6875	3853740.5	0	0	0
2228	353	505517.3438	3853740.5	0	0	0
2229	347	505706.3125	3853740.5	0	0	0
2230	360	505134.2813	3853971.75	0	0	0
2231	353	505326.6875	3853971.75	0	0	0
2232	354	505517.3438	3853971.75	0	0	0
2233	347	505706.25	3853971.75	0	0	0
2234	984	504372.375	3851429	0	0	0
2235	974	504563.9688	3851429.25	0	0	0
2236	973	504754.6563	3851429.25	0	0	0
2237	962	504944.2813	3851429.25	0	0	0
2238	986	504372.3125	3851660	0	0	0
2239	975	504563.9688	3851660	0	0	0
2240	975	504754.6563	3851660	0	0	0
2241	964	504944.2188	3851660	0	0	0
2242	986	504372.2813	3851891.25	0	0	0
2243	975	504563.9688	3851891.25	0	0	0
2244	975	504754.6563	3851891.25	0	0	0
2245	964	504944.1563	3851891.25	0	0	0
2246	986	504372.2188	3852122.25	0	0	0
2247	975	504563.9688	3852122.5	0	0	0
2248	976	504754.6563	3852122.5	0	0	0
2249	964	504944.0938	3852122.5	0	0	0
2250	889	503609.625	3851429	0	0	0
2251	879	503801.2813	3851429	0	0	0
2252	879	503991.9375	3851429	0	0	0
2253	870	504181.6875	3851429	0	0	0
2254	889	503609.5625	3851660	0	0	0
2255	880	503801.2813	3851660	0	0	0
2256	880	503991.9688	3851660	0	0	0
2257	871	504181.6563	3851660	0	0	0
2258	890	503609.5313	3851891.25	0	0	0
2259	880	503801.2813	3851891.25	0	0	0
2260	880	503991.9688	3851891.25	0	100000000	90000
2261	870	504181.5938	3851891.25	0	0	0
2262	888	503609.5	3852122.25	0	0	0
2263	878	503801.2813	3852122.25	0	0	0
2264	879	503991.9688	3852122.25	0	0	0
2265	869	504181.5625	3852122.25	0	0	0
2266	720	502847.0313	3851428.75	0	0	0
2267	714	503038.5938	3851428.75	0	0	0
2268	713	503229.25	3851428.75	0	0	0
2269	706	503418.9375	3851428.75	0	0	0
2270	720	502847	3851660	0	0	0
2271	713	503038.5938	3851660	0	0	0
2272	713	503229.25	3851660	0	0	0
2273	322	501321.5625	3853277.75	0	0	0
2274	318	501513.1875	3853277.75	0	0	0
2275	318	501703.875	3853277.75	0	0	0
2276	314	501893.4063	3853277.75	0	0	0
2277	320	501321.5313	3853509.5	0	100000000	70000
2278	317	501513.1875	3853509.5	0	0	0
2279	317	501703.875	3853509.5	0	0	0
2280	313	501893.375	3853509.25	0	0	0
2281	320	501321.5313	3853740.5	0	0	0
2282	317	501513.1875	3853740.5	0	0	0
2283	317	501703.875	3853740.5	0	0	0
2284	313	501893.3438	3853740.5	0	0	0
2285	318	501321.5313	3853971	0	0	0
2286	315	501513.1875	3853971	0	0	0
2287	315	501703.875	3853971	0	0	0
2288	311	501893.3125	3853971	0	0	0
2289	594	500558.9375	3851428.5	0	0	0
2290	588	500750.5	3851428.5	0	0	0
2291	588	500941.1563	3851428.5	0	0	0
2292	583	501131	3851428.5	0	0	0
2293	592	500558.9063	3851660	0	0	0
2294	586	500750.5	3851660	0	0	0
2295	586	500941.1875	3851660	0	0	0
2296	581	501131	3851660	0	0	0
2297	592	500558.9063	3851891.25	0	0	0
2298	586	500750.5	3851891.25	0	0	0
2299	586	500941.1875	3851891.25	0	0	0
2300	581	501130.9688	3851891.25	0	0	0
2301	589	500558.9063	3852121.75	0	0	0
2302	584	500750.5	3852121.75	0	0	0
2303	584	500941.1875	3852121.75	0	0	0
2304	578	501130.9688	3852122	0	0	0
2305	119	499796.3438	3851428.5	0	0	0
2306	118	499987.8125	3851428.5	0	0	0
2307	118	500178.4688	3851428.5	0	0	0
2308	117	500368.25	3851428.5	0	0	0
2309	119	499796.3438	3851660	0	0	0
2310	118	499987.8125	3851660	0	0	0
2311	118	500178.4688	3851660	0	0	0
2312	117	500368.25	3851660	0	0	0
2313	119	499796.3438	3851891.25	0	0	0
2314	118	499987.8125	3851891.25	0	0	0
2315	118	500178.4688	3851891.25	0	0	0
2316	117	500368.25	3851891.25	0	100000000	50000
2317	118	499796.3438	3852121.75	0	0	0
2318	117	499987.8125	3852121.75	0	0	0
2319	117	500178.4688	3852121.75	0	0	0
2320	116	500368.2188	3852121.75	0	0	0
2321	84	499033.5938	3851428.5	0	0	0
2322	83	499225.0938	3851428.5	0	100000000	50000
2323	83	499415.7813	3851428.5	0	0	0
2324	325	503609.0313	3854434	0	0	0
2325	319	503801.2813	3854434	0	0	0
2326	319	503991.9688	3854434	0	0	0
2327	314	504181	3854434	0	100000000	70000
2328	325	503609	3854665.25	0	0	0
2329	319	503801.2813	3854665.25	0	0	0
2330	319	503991.9688	3854665.25	0	0	0
2331	314	504180.9375	3854665.25	0	0	0
2332	324	503608.9688	3854896	0	0	0
2333	318	503801.2813	3854896	0	0	0
2334	319	503991.9688	3854896	0	0	0
2335	313	504180.9063	3854896	0	0	0
2336	298	502846.5938	3854434	0	0	0
2337	294	503038.5938	3854434	0	0	0
2338	294	503229.25	3854434	0	0	0
2339	289	503418.375	3854434	0	0	0
2340	300	502846.625	3854202.25	0	0	0
2341	295	503038.5938	3854202.25	0	0	0
2342	295	503229.25	3854202.5	0	0	0
2343	291	503418.4063	3854202.5	0	0	0
2344	298	502846.5313	3854665.25	0	100000000	50000
2345	294	503038.5938	3854665.25	0	0	0
2346	294	503229.25	3854665.25	0	0	0
2347	289	503418.3125	3854665.25	0	0	0
2348	297	502846.5313	3854895.75	0	0	0
2349	293	503038.5938	3854895.75	0	0	0
2350	293	503229.25	3854896	0	0	0
2351	288	503418.2813	3854896	0	0	0
2352	213	504371.5	3855127.25	0	0	0
2353	209	504563.9688	3855127.25	0	0	0
2354	208	504754.6563	3855127.5	0	0	0
2355	204	504943.2813	3855127.5	0	0	0
2356	212	504371.4688	3855358.75	0	0	0
2357	208	504563.9688	3855358.75	0	0	0
2358	208	504754.6563	3855358.75	0	0	0
2359	204	504943.2188	3855358.75	0	0	0
2360	212	504371.4063	3855589.75	0	0	0
2361	208	504563.9688	3855589.75	0	0	0
2362	208	504754.6563	3855589.75	0	0	0
2363	204	504943.1563	3855589.75	0	0	0
2364	212	504371.375	3855820.5	0	0	0
2365	208	504563.9688	3855820.5	0	0	0
2366	208	504754.6563	3855820.75	0	0	0
2367	203	504943.0938	3855820.75	0	100000000	50000
2368	140	502846.4688	3855127	0	0	0
2369	137	503038.5938	3855127	0	0	0
2370	137	503229.25	3855127	0	0	0
2371	135	503418.2188	3855127	0	0	0
2372	139	502846.4375	3855358.75	0	0	0
2373	137	503038.5938	3855358.75	0	0	0
2374	137	503229.25	3855358.75	0	0	0
2375	87	495221.0313	3854896.25	0	0	0
2376	87	495411.625	3854896.25	0	0	0
2377	87	495602.3125	3854896.25	0	0	0
2378	87	495792.9688	3854896	0	0	0
2379	69	495221.125	3855127.5	0	0	0
2380	69	495411.625	3855127.25	0	0	0
2381	69	495602.3125	3855127.25	0	0	0
2382	69	495793.0313	3855127.25	0	0	0
2383	69	495221.1563	3855358.75	0	0	0
2384	69	495411.625	3855358.75	0	0	0
2385	69	495602.3125	3855358.75	0	0	0
2386	69	495793.0938	3855358.75	0	0	0
2387	69	495221.2188	3855589.75	0	0	0
2388	69	495411.625	3855589.75	0	0	0
2389	69	495602.3125	3855589.75	0	100000000	50000
2390	69	495793.1563	3855589.75	0	0	0
2391	68	495221.2813	3855820.75	0	0	0
2392	69	495411.625	3855820.75	0	0	0
2393	69	495602.3125	3855820.5	0	0	0
2394	69	495793.1875	3855820.5	0	0	0
2395	29	495983.9375	3856051.75	0	0	0
2396	29	496174.3438	3856051.5	0	0	0
2397	29	496365	3856051.5	0	0	0
2398	29	496555.8125	3856051.5	0	0	0
2399	29	495983.9688	3856283.25	0	0	0
2400	29	496174.3125	3856283.25	0	0	0
2401	29	496365	3856283.25	0	0	0
2402	29	496555.8438	3856283.25	0	0	0
2403	29	495984.0313	3856514.5	0	0	0
2404	29	496174.3125	3856514.5	0	0	0
2405	29	496365	3856514.5	0	0	0
2406	29	496555.9063	3856514.5	0	0	0
2407	29	495984.0625	3856745.25	0	0	0
2408	29	496174.3125	3856745	0	0	0
2409	29	496365	3856745	0	0	0
2410	29	496555.9375	3856745	0	0	0
2411	77	495221.3438	3856051.75	0	0	0
2412	77	495411.625	3856051.75	0	0	0
2413	77	495602.3125	3856051.75	0	0	0
2414	78	495793.25	3856051.75	0	0	0
2415	77	495221.4063	3856283.25	0	0	0
2416	77	495411.625	3856283.25	0	0	0
2417	77	495602.3125	3856283.25	0	0	0
2418	77	495793.3125	3856283.25	0	0	0
2419	77	495221.4688	3856514.5	0	0	0
2420	77	495411.625	3856514.5	0	0	0
2421	77	495602.3125	3856514.5	0	100000000	50000
2422	77	495793.3438	3856514.5	0	0	0
2423	76	495221.5313	3856745.25	0	0	0
2424	77	495411.625	3856745.25	0	0	0
2425	77	495602.3125	3856745.25	0	0	0
2426	77	495793.4063	3856745.25	0	0	0
2427	123	498271.2813	3854434	0	0	0
2428	123	498462.4063	3854434	0	0	0
2429	123	498653.0938	3854434	0	0	0
2430	122	498843.0938	3854434	0	0	0
2431	124	498271.2813	3854202.25	0	0	0
2432	123	498462.4063	3854202.25	0	0	0
2433	123	498653.0938	3854202.25	0	0	0
2434	122	498843.0625	3854202.25	0	0	0
2435	123	498271.3125	3854665.25	0	0	0
2436	123	498462.4063	3854665.25	0	0	0
2437	123	498653.0938	3854665.25	0	0	0
2438	122	498843.0938	3854665.25	0	0	0
2439	122	498271.3438	3854895.75	0	0	0
2440	122	498462.4063	3854895.75	0	0	0
2441	122	498653.0938	3854895.75	0	0	0
2442	121	498843.0938	3854895.75	0	0	0
2443	122	497508.6563	3854434	0	0	0
2444	122	497699.7188	3854434	0	0	0
2445	122	497890.4063	3854434	0	0	0
2446	121	498080.625	3854434	0	0	0
2447	123	497508.625	3854202.25	0	0	0
2448	122	497699.7188	3854202.25	0	0	0
2449	122	497890.4063	3854202.25	0	0	0
2450	122	498080.5938	3854202.25	0	0	0
2451	122	497508.6875	3854665.25	0	0	0
2452	122	497699.7188	3854665.25	0	100000000	50000
2453	122	497890.4063	3854665.25	0	0	0
2454	121	498080.625	3854665.25	0	0	0
2455	121	497508.7188	3854895.75	0	0	0
2456	121	497699.7188	3854895.75	0	0	0
2457	121	497890.375	3854895.75	0	0	0
2458	120	498080.6563	3854895.75	0	0	0
2459	142	496746.1875	3854434	0	0	0
2460	141	496937.0313	3854434	0	0	0
2461	141	497127.6875	3854434	0	0	0
2462	141	497317.9688	3854434	0	0	0
2463	142	496746.1563	3854202.5	0	0	0
2464	142	496937.0313	3854202.25	0	0	0
2465	142	497127.6875	3854202.25	0	0	0
2466	141	497317.9688	3854202.25	0	0	0
2467	141	496746.25	3854665.25	0	0	0
2468	141	496937.0313	3854665.25	0	0	0
2469	141	497127.6875	3854665.25	0	0	0
2470	141	497318	3854665.25	0	0	0
2471	141	496746.2813	3854896	0	0	0
2472	141	496937.0313	3854895.75	0	0	0
2473	141	497127.6875	3854895.75	0	0	0
2474	140	497318.0313	3854895.75	0	0	0
2475	75	498271.375	3855126.75	0	0	0
2476	75	498462.4063	3855126.75	0	100000000	50000
2477	75	498653.0938	3855126.75	0	0	0
2478	75	498843.125	3855126.75	0	0	0
2479	75	498271.375	3855358.75	0	0	0
2480	75	498462.4063	3855358.75	0	0	0
2481	75	498653.0938	3855358.75	0	0	0
2482	74	498843.125	3855358.75	0	0	0
2483	75	498271.4063	3855589.75	0	0	0
2484	75	498462.4063	3855589.75	0	0	0
2485	75	498653.0938	3855589.75	0	0	0
2486	74	498843.1563	3855589.75	0	0	0
2487	74	498271.4375	3855820.25	0	0	0
2488	74	498462.4063	3855820	0	0	0
2489	74	498653.0938	3855820	0	0	0
2490	74	498843.1563	3855820	0	0	0
2491	103	496746.3125	3855127	0	0	0
2492	103	496937.0313	3855127	0	0	0
2493	103	497127.6875	3855127	0	0	0
2494	102	497318.0938	3855127	0	0	0
2495	102	496746.375	3855358.75	0	0	0
2496	102	496937.0313	3855358.75	0	0	0
2497	102	497127.6875	3855358.75	0	0	0
2498	102	497318.125	3855358.75	0	0	0
2499	102	496746.4063	3855589.75	0	0	0
2500	102	496937.0313	3855589.75	0	0	0
2501	102	497127.6875	3855589.75	0	0	0
2502	102	497318.1563	3855589.75	0	0	0
2503	102	496746.4375	3855820.25	0	0	0
2504	102	496937.0313	3855820.25	0	0	0
2505	102	497127.6875	3855820.25	0	0	0
2506	101	497318.1875	3855820.25	0	0	0
2507	67	498271.4688	3856051.25	0	0	0
2508	66	498462.4063	3856051.25	0	0	0
2509	66	498653.0938	3856051.25	0	0	0
2510	66	498843.1875	3856051.25	0	0	0
2511	66	498271.4688	3856283.25	0	0	0
2512	66	498462.4063	3856283.25	0	100000000	50000
2513	66	498653.0938	3856283.25	0	0	0
2514	66	498843.1875	3856283.25	0	0	0
2515	66	498271.5	3856514.5	0	0	0
2516	66	498462.4063	3856514.5	0	0	0
2517	66	498653.0938	3856514.5	0	0	0
2518	66	498843.1875	3856514.5	0	0	0
2519	66	498271.5313	3856744.75	0	0	0
2520	65	498462.4063	3856744.75	0	0	0
2521	65	498653.0938	3856744.75	0	0	0
2522	65	498843.2188	3856744.75	0	0	0
2523	39	497508.875	3856051.5	0	0	0
2524	39	497699.7188	3856051.25	0	0	0
2525	39	497890.4063	3856051.25	0	0	0
2526	39	498080.7813	3856051.25	0	0	0
2527	39	497508.9063	3856283.25	0	0	0
2528	39	497699.7188	3856283.25	0	0	0
2529	39	497890.4063	3856283.25	0	0	0
2530	39	498080.8125	3856283.25	0	0	0
2531	39	497508.9375	3856514.5	0	0	0
2532	39	497699.7188	3856514.5	0	0	0
2533	39	497890.4063	3856514.5	0	0	0
2534	39	498080.8125	3856514.5	0	0	0
2535	39	497508.9688	3856745	0	0	0
2536	39	497699.7188	3856744.75	0	0	0
2537	39	497890.375	3856744.75	0	0	0
2538	39	498080.8438	3856744.75	0	0	0
2539	30	496746.5	3856051.5	0	100000000	50000
